id_bien,adresse,surf_carrez,nb_lot,type_local,surf_reelle,nb_piece,idcom
30133BB243,30  RUE DES CEVENNES,26.35,1,Appartement,26,1,650
30189EY33035,2  RUE DE L HORLOGE,20.49,1,Appartement,20,1,652
30189EY5347,14  GR GRAND RUE,94.3,1,Appartement,87,4,652
30189HA5868,58  RUE NOTRE DAME,55.07,1,Appartement,50,2,652
30133BY1183599,200  AV DU PALAIS DE LA MER,32.8,1,Appartement,32,2,650
30133BO513,7  QUAI COLBERT,33.65,1,Appartement,36,2,650
30123AC862,4  RUE DE LA LIBERTE,78.68,1,Maison,76,2,663
30133BZ15147,197  AV DU PALAIS DE LA MER,43.99,1,Appartement,40,2,650
30189DO9812,44  RUE NATIONALE,33.91,1,Appartement,25,1,652
30133BY120232,430  AV DU PALAIS DE LA MER,19.45,1,Appartement,20,1,650
30133CE673,2  AV LE CENTURION,18.2,1,Appartement,22,1,650
30133BD15418,260  RUE DE MONTAGO,59.42,1,Appartement,34,2,650
30133BW24735,173  RUE D ESTIENNE D ORVES,25.97,1,Appartement,26,1,650
30133BZ55375,368 A AV JEAN JAURES,18.76,1,Appartement,19,1,650
3062D905543,6419  RTE D AIGUES VIVES,39.23,2,Appartement,40,3,653
3062D905472,6415  RTE D AIGUES VIVES,38.18,2,Appartement,40,3,653
30189HA7067,50  RUE NOTRE DAME,23.38,1,Appartement,22,2,652
30133BW211534,9001   PORT ROYAL,20.12,1,Appartement,21,1,650
30189EW76839,24  RUE DHUODA,20.79,1,Appartement,21,1,652
30189DO28811,9  RUE BACHALAS,22.82,1,Appartement,23,1,652
30133BA10208,841  RTE DE CARNON,29.01,1,Appartement,28,1,650
30189EO28316,108  CHE PUECH DE LA GRUE,47.94,1,Appartement,48,2,652
30133BA1071,841  RTE DE CARNON,30.56,1,Appartement,25,1,650
30189HB9462,13  RUE JOSIAS PAUT,61.06,1,Appartement,66,4,652
30189DN1495,35  RUE VINCENT FAITA,93.78,1,Appartement,90,3,652
30249AB862,5012  RUE DU MOULIN A HUILE,55.98,1,Appartement,64,3,666
3062B187611,8  RUE DES IRIS,68.32,1,Appartement,69,3,653
30133BB10224,120  RUE DU FENOUIL,41.4,1,Appartement,36,2,650
303AR10496,9001  CHE DE LA GARRIGUETTE,39.23,1,Maison,41,3,651
30126AK3825,5229  RUE DE LA PRIVADIERE,742.17,1,Maison,40,2,667
30189DC192183,5  RUE DE LA PLEIADE,57.74,2,Appartement,57,3,652
30189KV39014,19  RUE FRESNEL,94.93,1,Maison,85,4,652
30189DO49112,11  RUE DUMAS,17.72,1,Appartement,19,1,652
3060BD1001,44  PL DES FELIBRES,84.17,1,Appartement,62,3,656
30189CW35294,2  IMP ROBERT SCHUMAN,21.98,1,Appartement,22,1,652
30189DT1005,44  RUE MENARD,51.71,3,Appartement,54,3,652
30189HA51219,6  RUE ERNEST DAUDET,62.35,2,Appartement,63,3,652
30189IN4540,9007  CHE DU MAS D ESTAGEL,27.11,1,Appartement,27,1,652
30189HI263114,12  RUE DES PLATANES,66.48,2,Appartement,66,4,652
30341AY6463,275  AV DE LA CONDAMINE,36.65,1,Appartement,38,2,655
30189EO16920,1  ALL RAOUL STEPHAN,53.85,1,Appartement,53,2,652
30189EZ976,1  RUE BRIDAINE,49.07,1,Appartement,52,3,652
30189DV300156,5  AV FRANKLIN ROOSEVELT,80.07,1,Appartement,79,3,652
30189HA5741,1 B RUE VILLARS,38.68,3,Appartement,50,2,652
30189DT54424,11  RUE DES BENEDICTINS,73.32,2,Appartement,73,3,652
30189KW21460,8  IMP DU BASILIC,95.92,1,Maison,82,4,652
30189HE48435,42  RUE DES MARRONNIERS,76.19,2,Appartement,79,4,652
303AK3195,9013  CHE DE LA PATAQUIERE,33.49,1,Maison,29,3,651
30189DC53616,186  RUE JACQUES BABY,57.5,1,Appartement,58,3,652
30133CD12270,1  AV JEAN LASSERRE,19.86,2,Appartement,22,1,650
30133BZ83111,299 A AV DU PALAIS DE LA MER,13.45,1,Appartement,13,1,650
30133CP415,270  AV DES COQUILLAGES,42.81,1,Appartement,42,3,650
30133CP6356,2  RTE DES MARINES,18.09,1,Appartement,18,1,650
30189EY27017,14  RUE DE L ASPIC,31.34,1,Appartement,37,1,652
30189HA645102,8  RUE DE BEAUCAIRE,33,1,Appartement,33,1,652
30133BX214,2  AV FREDERIC MISTRAL,63.45,1,Appartement,54,2,650
3062D905138,6407  RTE D AIGUES VIVES,39.74,2,Appartement,40,3,653
30311AR89941,5869  RTE DE LOGRIAN,44.03,1,Appartement,46,3,668
30189BZ39852,411  CHE DU GOLF,44.64,1,Appartement,44,2,652
30133BW2113010,9001   PORT ROYAL,26.35,1,Appartement,25,1,650
30189HB303110,5  RUE CHARRIER,70.49,1,Appartement,69,3,652
30189DN298,7  RUE VINCENT FAITA,94.46,1,Appartement,97,3,652
3061AS2974,16  RUE RENE CORDILHAC,114.95,1,Appartement,60,3,669
30189DO93014,26  RUE DES LOMBARDS,54.01,1,Appartement,54,2,652
30189DC10581,8  ALL SERGE LOISEAU,79.89,2,Appartement,74,4,652
303AK31910,9013  CHE DE LA PATAQUIERE,32.7,1,Maison,29,3,651
30133BW2732058,350  AV GEORGES POMPIDOU,42.74,1,Appartement,42,3,650
303AK31920,9013  CHE DE LA PATAQUIERE,29.51,1,Maison,29,2,651
30133BZ8373,299 A AV DU PALAIS DE LA MER,21.68,1,Appartement,21,1,650
30133BW2732109,350  AV GEORGES POMPIDOU,32.85,1,Appartement,33,2,650
30189EI793114,21  RUE AUGUSTE BOSC,71.91,2,Appartement,76,3,652
30133BZ10130,575  AV DU PALAIS DE LA MER,17.83,1,Appartement,18,1,650
303AI26654,9001   LES RIVES DE LA TOUR,40.16,1,Maison,40,3,651
30189EX96697,3  PL HUBERT ROUGER,64.04,1,Appartement,60,2,652
30133CE123015,1  AV LE CENTURION,70.03,1,Appartement,69,2,650
30189HA136916,9  RUE DES CALQUIERES,89.1,2,Appartement,95,4,652
30133CO560,219  RTE DES MARINES,24.52,1,Appartement,24,1,650
30133BC2672,11  PL DE LA SALICORNE,85.14,1,Maison,86,4,650
30133BX12920,438  RUE FOLCO DE BARONCELLI,61.85,1,Appartement,59,3,650
30140AC3337,53  RUE DE LA CROIX,87.2,1,Appartement,87,4,670
3047AC3334,11  RUE MICHEL,45.85,1,Appartement,58,3,659
30189DO12445,2 B RUE LEVIEUX,32.37,1,Appartement,33,2,652
30276F138115,6223  AV TROUCHAUD,47.41,1,Appartement,45,2,671
30189EH601162,58 B AV JEAN JAURES,33.22,1,Appartement,33,2,652
30133CD428,4  IMP DE LA CURIEUSE,20.9,1,Appartement,20,1,650
3020AB20527,14  PAS DU PRYTANEE,54.07,1,Appartement,53,2,672
30189HA637,1 Q RUE COLBERT,19.97,1,Appartement,22,1,652
30189ED3374,8  RUE DU CDT RENE MOUCHOTTE,118.75,1,Maison,111,4,652
30189EZ470194,31  RUE BRICONNET,32.36,1,Appartement,32,1,652
306AD3612,6350  RUE MARCELLIN ALBERT,80.18,1,Maison,79,4,673
30133BB10724,650  BD DU DR JEAN BASTIDE,46.35,1,Appartement,35,2,650
30356ZC3401,7  RUE DU GREZET,68.7,1,Appartement,68,3,674
30189EZ22216,14  RUE JEANNE D ARC,133.7,1,Appartement,130,5,652
30133BW24771,169  RUE D ESTIENNE D ORVES,34.07,1,Appartement,50,3,650
30133BK167692,30  RUE DE L EGALITE,71.27,1,Appartement,34,1,650
303AN1105,9369  RUE DU VISTRE,19.74,1,Appartement,20,1,651
30309A5552,6013  CHE DU DEROC,103.4,1,Maison,108,4,675
30106AV4392,5495  CHE NEUF,89.11,1,Maison,85,4,654
30189ER11824,190  AV SAINT ANDRE DE CODOLS,50.14,1,Appartement,49,2,652
30133BZ22164,511  AV JEAN JAURES,18.53,1,Appartement,18,1,650
30133BW211770,9001   PORT ROYAL,34.87,1,Appartement,35,2,650
30189CX6001,11  RUE DU PERE D ALZON,95.54,1,Maison,105,5,652
30189EX88457,7  RUE DHUODA,36.93,1,Appartement,36,2,652
30189DO10783,10  RUE DU COURTIEU,56.9,1,Appartement,57,2,652
30189EY5327,24  RUE DOREE,82.82,1,Appartement,82,3,652
30133BZ331148,199  AV JEAN JAURES,32.63,1,Appartement,32,2,650
30133CM253,2  RUE AMIRAL DE GRASSE,49.27,1,Appartement,53,4,650
30189EY644,10  BD ALPHONSE DAUDET,75.05,1,Appartement,75,3,652
30189EZ11010,5  RUE DE LA REPUBLIQUE,61.91,2,Appartement,62,1,652
30189HC47823,6  RUE ROGER VAILLAND,66.49,1,Appartement,67,4,652
30189EX88134,9  RUE DUMONT D URVILLE,74.78,1,Appartement,77,3,652
30189KW214122,14  PL DES GRENADIERS,116.23,1,Maison,135,4,652
30133BY120638,430  AV DU PALAIS DE LA MER,39.7,1,Appartement,38,3,650
30133CO570,219  RTE DES MARINES,19.06,1,Appartement,18,1,650
303AI27093,291  CHE DE LA PATAQUIERE,63.02,1,Appartement,64,3,651
30189BZ39858,411  CHE DU GOLF,44.31,1,Appartement,44,2,652
30189HA12986,60  RUE NOTRE DAME,49.48,1,Appartement,49,2,652
30341AY1579,157  AV DE LA CONDAMINE,62.17,1,Appartement,64,3,655
30189DN2063,24  RUE DE LA BICHE,56.11,1,Appartement,56,3,652
30189BY16676,1045  CHE DU GOLF,74.23,1,Appartement,74,3,652
303AB36,35  RUE PASTEUR,46.88,1,Appartement,49,3,651
303AM2202,1015  AV DE LA MONT JOYE,106.68,2,Maison,105,4,651
303AO2702,9  LOT LE STADE,100.91,1,Maison,86,4,651
30189HA82551,26  RUE NOTRE DAME,36.04,1,Appartement,41,2,652
3083AD6198,333  RUE DE VERGEZE,89.78,1,Maison,89,4,676
30133CB2782,45  RUE DES AMARRES,107.15,1,Maison,105,4,650
3020AB20518,7  PL DE LA MAIRIE,53.88,1,Appartement,53,2,672
30189HA6816,33  RUE NOTRE DAME,70.95,1,Appartement,75,4,652
30133CP2227,18  RTE DES MARINES,34,1,Appartement,31,2,650
30133BD814,80  RUE DES GARRIGUES,22.61,1,Appartement,22,1,650
30133CP4484,14  RTE DES MARINES,30.13,1,Appartement,30,2,650
30133BZ1722,56  AV JEAN JAURES,35.85,1,Appartement,34,2,650
30133BY9952,1291  AV DE CAMARGUE,19.48,1,Appartement,19,1,650
30133BZ1531,197  AV DU PALAIS DE LA MER,31.27,1,Appartement,29,2,650
30189DO82310,6  PL DU CHATEAU,95.42,1,Appartement,98,3,652
30189BZ7722,24  RUE ANTOINE JOSEPH BENEDITTINI,89.79,1,Maison,89,4,652
30133BY1182517,894  AV DE CAMARGUE,20.51,1,Appartement,20,1,650
30169AV29951,22  RUE DES TROENES,65.41,1,Appartement,65,3,657
30133BX130605,620  RUE FOLCO DE BARONCELLI,64.57,2,Appartement,63,3,650
30189HB2161,13  RUE DESCARTES,20.01,1,Appartement,18,1,652
30133BZ22328,511  AV JEAN JAURES,23.6,1,Appartement,23,1,650
30189DO14561,10  RUE D ORLEANS,166.71,1,Appartement,171,6,652
30133CD11165,2  AV DE L HERMIONE,43.71,1,Appartement,44,3,650
3062D905163,6408  RTE D AIGUES VIVES,30.7,2,Appartement,29,2,653
30189DO7111,20  RUE DE LA GARRIGUE,28.25,2,Appartement,27,2,652
30133BX1029,197  RUE VINCENT,54.76,1,Appartement,59,3,650
30133BW535,333  RUE VINCENT,54.82,1,Appartement,39,2,650
30189DT861203,14  RUE DES BENEDICTINS,50.21,1,Appartement,50,2,652
3017D8102,5319   LAMBRUSQUIERE,23.16,1,Appartement,22,1,677
30189DN23524,57  RUE DE LA BICHE,81.45,2,Appartement,79,4,652
303AI32920,9009  CHE DE LA PATAQUIERE,51.1,1,Maison,53,2,651
30189EX4242,1  RUE EMILE ZOLA,82.35,1,Appartement,117,3,652
30133BC2722,12  PL DE LA SALICORNE,84.66,1,Maison,84,4,650
30189ES36,177  RUE EMILE VIDAL,57.19,1,Appartement,58,3,652
30210AW1562,3  RUE DE VIELE,21.03,4,Maison,94,3,678
30189EX966117,3  PL HUBERT ROUGER,95.6,2,Appartement,89,4,652
30189HB10348,18  RUE JOSIAS PAUT,79.13,2,Appartement,84,5,652
30189BY14511,45  MTE DU FAIRWAY,47.89,1,Appartement,47,2,652
30189EY33910,6  RUE DE LA MADELEINE,31.4,1,Appartement,35,2,652
30133BY1182569,894  AV DE CAMARGUE,30.22,1,Appartement,29,2,650
30189DT832525,15  RUE MENARD,68.23,2,Appartement,68,3,652
30255D3791,5240  PL DU CHATEAU,28.91,1,Appartement,25,1,679
30133CE1172,2  RUE DE L ALTIER,50.34,1,Appartement,51,2,650
30133BE243,9  RUE DES ROSES,37.97,1,Appartement,41,2,650
30189DT16528,6  RUE DE LA LAMPEZE,80.94,2,Appartement,86,4,652
3075AS534,1  CHE DE LA MICRAUSE,91.96,1,Maison,95,4,680
30133BD10234,139  RUE DES SALADELLES,26.28,1,Appartement,20,1,650
30133BZ42430,417  AV DU PALAIS DE LA MER,20.58,1,Appartement,19,1,650
30133BX251,3  AV FREDERIC MISTRAL,100.11,1,Appartement,95,4,650
30133BZ31113,1  AV JEAN JAURES,35.06,1,Appartement,31,2,650
30133BW247133,20  RUE MARCEL PAGNOL,33.27,1,Appartement,25,1,650
30350AB3311,4  RUE DES BARRIS,62.65,1,Appartement,60,3,681
30189EX96689,3  PL HUBERT ROUGER,64.48,1,Appartement,44,2,652
30189CY10643,11  PL BIR HAKEIM,79.4,2,Appartement,88,4,652
30133BW211762,9001   PORT ROYAL,34.75,1,Appartement,35,2,650
30133BD642,572  AV DE LA PINEDE,38.08,1,Appartement,36,2,650
30133BK12211,28  RUE DE L EGALITE,45.63,1,Appartement,50,1,650
30189DO1110111,25  RUE DU GRAND COUVENT,76.03,1,Appartement,70,3,652
30133CD11666,2  AV DE L HERMIONE,30.53,1,Appartement,30,2,650
30189EY33025,2  RUE DE L HORLOGE,19.6,1,Appartement,20,1,652
30189KW2141,2  RUE DES GENETS,78.75,1,Maison,82,4,652
303AD811,24  RUE THEAULON,35.03,1,Appartement,36,1,651
30189DC10560,6  ALL SERGE LOISEAU,76.69,2,Appartement,74,4,652
304AC6824,13  RUE DE LA POSTE,59.04,1,Appartement,63,3,665
30189EX2313,2  RUE TEDENAT,106.7,1,Appartement,105,6,652
30189EY42812,2  RUE DES HALLES,47.78,1,Appartement,49,2,652
30189HA128410,1  RUE PIERRE SEMARD,51.72,1,Appartement,56,2,652
30189EZ31511,13  AV FEUCHERES,62.24,1,Appartement,65,3,652
3061T14649,3  RUE DES MURIERS,74.87,1,Appartement,71,3,669
30189EX2599,23 B RUE FERNAND PELLOUTIER,29.15,1,Appartement,29,2,652
30325AB4541,12  RUE DU COIN,24.9,1,Maison,25,1,682
30321AR6210,10  RUE DU FAUBOURG DU PONT,62.88,1,Appartement,65,2,661
3062D905432,6413  RTE D AIGUES VIVES,40.45,2,Appartement,40,3,653
3082AX16,1  RUE COURBE,64.6,1,Maison,65,2,658
30263AX1167,7  RUE PASTEUR,75.65,3,Appartement,84,3,683
30133BW2732057,350  AV GEORGES POMPIDOU,39.49,1,Appartement,39,3,650
30123AC1654,1  RUE DE LA POSTE,25.25,1,Appartement,27,1,663
303AN129,9369  RUE DU VISTRE,20.12,1,Appartement,20,1,651
30133CD1059,4  AV DE L HERMIONE,21.35,1,Appartement,22,1,650
30189EW52640,18  RUE DHUODA,20.27,1,Appartement,20,1,652
30189DO28810,9  RUE BACHALAS,34.83,1,Appartement,42,2,652
30133BO10919,6 B RUE ALSACE LORRAINE,80.79,2,Appartement,80,3,650
30133BB3711,9010  BD DU DR JEAN BASTIDE,33.73,1,Appartement,34,2,650
30189ED3222,10  IMP BONFILS,213.45,1,Appartement,112,4,652
30133BX1233,302  RUE PAUL VALERY,73.1,1,Appartement,87,4,650
30210AW31010,4  RTE DE SAUVE,57.26,2,Appartement,50,3,678
30189ET4355,210  AV PIERRE GAMEL,17.88,1,Appartement,18,1,652
30189HE35484,40  AV GAL LECLERC,32.26,1,Appartement,32,1,652
30189HB9467,15  RUE JOSIAS PAUT,51.95,1,Appartement,51,3,652
30189EW5858,14  RUE BENOIT GERMAIN,37.76,1,Appartement,37,1,652
30263AH2302,9004  AV DE LA 1ERE ARMEE,137,1,Maison,146,5,683
30276G37813,18  CHE DE VACARESSE,34.72,2,Appartement,36,2,671
30133BY5832,110  RUE PIERRE BROSSOLETTE,25.04,1,Appartement,24,1,650
30169AM1872,7  RTE DE MONTPELLIER,58.22,1,Appartement,70,3,657
30133BY5573,571  RUE FOLCO DE BARONCELLI,25.71,1,Appartement,24,1,650
30189EY37936,7  RUE SAINTE EUGENIE,18.27,2,Appartement,19,1,652
306AY52738,2  RPT DES GRENADIERS,44.77,1,Appartement,45,2,673
30189EZ523,2  RUE SAINT FRANCOIS,90.77,2,Appartement,92,4,652
30189EY57415,10  BD AMIRAL COURBET,21.01,1,Appartement,20,1,652
30189EY2754,13  RUE FRESQUE,96.11,1,Appartement,99,4,652
30189EY525,2  RUE CREBILLON,75.57,1,Appartement,77,3,652
30133BB3642,9010  BD DU DR JEAN BASTIDE,52.96,1,Appartement,52,3,650
30189EX8011,1  RUE DE LA PITIE,35.36,1,Appartement,37,2,652
30189DO1914,16  RUE ROBERT,38.72,1,Appartement,51,2,652
30133BB5679,841  AV DE LA PINEDE,38.36,1,Appartement,37,2,650
30133BW24718,212  RUE D ESTIENNE D ORVES,46.63,1,Appartement,26,1,650
30133CO1061,30  RTE DES MARINES,20.05,1,Appartement,20,1,650
30189HA23118,19 B RUE FLAMANDE,48.69,1,Appartement,53,2,652
30133BD472,245  AV DE LA PINEDE,34.8,2,Appartement,34,2,650
30189EZ31519,13  AV FEUCHERES,68.39,2,Appartement,71,3,652
30189DO24916,39  RUE BACHALAS,47.12,1,Appartement,59,2,652
3082AA3625,29  RUE DES MICOCOULIERS,74.95,2,Maison,77,4,658
30189LR1775,4  IMP JEAN MACE,21.97,1,Appartement,22,1,652
30189EY2706,14  RUE DE L ASPIC,109.33,2,Appartement,111,3,652
30189DT832559,17  RUE MENARD,23.65,2,Appartement,23,1,652
30189DO9947,36  BD GAMBETTA,80.88,1,Appartement,90,3,652
30189LD10114,198  RUE DES COLS VERTS,93.88,1,Maison,91,5,652
30133BY1183358,200  AV DU PALAIS DE LA MER,28.53,1,Appartement,29,2,650
30189EB3619,12  IMP DE ROUSELLAS,110.85,1,Maison,104,4,652
30189EW505162,30  RUE DHUODA,35.07,1,Appartement,34,2,652
30189EW505299,30  RUE DHUODA,19.19,1,Appartement,18,1,652
30189DN45714,16  RUE MICHEL DE CUBIERES,81.14,1,Appartement,84,3,652
30189DO7014,32  RUE DE LA GARRIGUE,75.1,1,Appartement,90,4,652
30189HA74513,59  RUE SEGUIER,44.11,1,Appartement,48,1,652
30189CY10750,31  AV DE BIR HAKEIM,77.93,2,Appartement,78,5,652
30189DL3534,134  RUE MARIUS DUBOIS,46.07,2,Appartement,46,2,652
30189EX14365,16  RUE BEC DE LIEVRE,19.54,1,Appartement,20,1,652
30133ED2263,9001  RES LES TAMARIS - LE BOUCANET,28.27,1,Appartement,29,2,650
30334AY1212106,50  BD GAMBETTA,80.15,1,Appartement,92,5,684
30128D3375114,1  IMP CIGALOUN,82.62,2,Appartement,81,4,685
30334AY12241,5  RUE DES CARMELITES,53.06,1,Appartement,56,2,684
30334BC2511,1  RUE DES CEDRES,31.57,2,Appartement,32,2,684
30141CE31919,6840  RUE DE BOULOGNE,94.57,1,Appartement,98,4,686
3034G10792,5  RUE D AUVERGNE,45.23,2,Appartement,47,3,687
3032AZ24610,5  SQ EYSSETTE,47.8,2,Appartement,47,3,688
30334AX695,18  RUE DE LA GRANDE BOURGADE,38.19,1,Appartement,38,2,684
30334AY8639,27  PL AUX HERBES,34.69,1,Appartement,36,1,684
30334BD29104,1  RUE VERDIER ALLUT,33.07,1,Appartement,33,2,684
30128D3375133,1  IMP CIGALOUN,82.67,2,Appartement,81,4,685
30351CH312,7  IMP DE LA THURROYE,34.6,1,Appartement,35,1,689
30128D3375130,1  IMP CIGALOUN,60.71,2,Appartement,61,3,685
30351CM26810,11  AV GENERAL LECLERC,77.2,1,Appartement,78,2,689
30351DA5617,57  BD DE LATTRE DE TASSIGNY,71.38,2,Appartement,71,3,689
30288AA48161,5231   ESTORSES,57.35,1,Appartement,64,4,690
30141BY261,31  RUE DES ROCS,49.7,1,Appartement,46,2,686
30156AY39529,4  RUE DES GENETS,55.6,2,Appartement,54,3,691
30166AR8633,12  RUE DES PROVENCALES,38.79,1,Appartement,42,2,692
30351CW2233,4  IMP JEAN ROUSSIERE,63.41,1,Appartement,63,3,689
30156BI2112,16  RUE DES EPERVIERS,81.55,1,Maison,81,4,691
30217AE10122,20  AV DE MALAUCENE,33.65,1,Appartement,34,1,693
3011AN2601,595  BD DU MIDI,53.55,1,Appartement,56,3,694
3032CN414,7 D CHE DES ROMAINS,83.99,2,Appartement,86,4,688
30334AI80123,9005  IMP ABEL BRUNYER,50.33,1,Appartement,50,2,684
30212AM7302,30  RTE DE BAGNOLS,80.08,1,Maison,80,4,695
3011AY1821,83  RUE DES LARDIERES,173.59,1,Maison,137,4,694
30206AM30015,5680  RTE DE LA BAUME,44.95,2,Maison,45,2,696
30202BH9616,3  RUE DU PUITS DE LA CALADE,86.25,1,Appartement,108,3,697
30217AE10119,22  AV DE MALAUCENE,65.16,1,Appartement,65,3,693
30351AX3623,12  RUE DES POETES,91.79,1,Maison,92,4,689
30334AI77912,9011   GREZAC,50.34,2,Appartement,50,3,684
3032AZ25217,36  RUE BARBES,68.45,2,Appartement,68,3,688
30258N31221,5  RUE DE PROVENCE,53.05,1,Appartement,53,3,698
3073C7971,34  CHE DU MOULIN A VENT,130,1,Maison,150,5,699
30334AY8482,2  RUE DES CAPUCINS,13.24,1,Appartement,14,1,684
30334AY8882,3  RUE ANDRE MALRAUX,43.28,1,Appartement,58,3,684
30351CR18814,7  IMP LAENNEC,85.24,2,Appartement,84,4,689
30334AY7514,1  AV JEAN JAURES,49.35,1,Appartement,49,2,684
30334AY11127,2  PL DU SABOTIER,54.36,1,Appartement,54,2,684
30258M248117,17  RUE LABRACAT,84.06,1,Maison,83,4,698
30141CA1782,14  PL JULES FERRY,51.29,1,Appartement,70,3,686
30334BD4316,3 B AV MOISE CHARAS,95.24,1,Maison,104,4,684
30202AY12108,12 A AV KENNEDY,65.94,2,Appartement,73,4,697
30260ZE5541,5464  CHE DE LA SABATIERE,99.26,1,Maison,100,4,700
30202AZ2125,2 B CHE DES EGLANTINES,54.4,1,Appartement,54,2,697
30156AH672,26  AV DE LA REPUBLIQUE,65.4,1,Appartement,65,3,691
30334AY5453,2  IMP ALBERT ROUX,62.95,1,Appartement,56,2,684
30258M137842,9017  AV DES COSTIERES,52.6,2,Appartement,52,3,698
30290AB2681,5106  RUE COURTE,85,1,Appartement,85,3,701
30217AE10117,22  AV DE MALAUCENE,64.03,1,Appartement,64,3,693
30258N17646,30  RUE DU TEMPLE,43.93,1,Appartement,46,2,698
30317D6913,1  GR GRAND RUE,27.85,1,Appartement,27,1,702
30202BH2283,25  RUE DE LA PAROISSE,92.36,3,Maison,90,3,697
30202BL2011,1  RUE JEAN RACINE,72.22,2,Appartement,68,4,697
3028BD261109,61  AV DE L EUROPE,45.64,2,Appartement,42,3,703
30351BA103177,1  AV DU DOCTEUR PAUL GACHE,73.58,1,Appartement,73,4,689
3034C19891,94  RUE DU TRIDENT,75.84,1,Appartement,76,4,687
30315AA1543,5  RUE DE BARONCELLI JAVON,57.3,1,Appartement,63,2,704
30334AY6485,15  RUE DE LA REPUBLIQUE,62.9,1,Appartement,65,3,684
30174AK2602,5804  CHE DU VIGUERAUD,88.3,1,Maison,89,4,705
3028BD285,15  AV DE L EUROPE,85.01,1,Appartement,89,4,703
3028BE3406,50  RUE DE LA REPUBLIQUE,50.39,1,Appartement,50,2,703
3011AW2543,6670  RUE DE LA TRAMONTANE,38.32,2,Appartement,40,2,694
30156AI6182,15  AV DE LA CAMARGUE,81.24,1,Maison,81,4,691
30202BC247117,9001  RUE DE GIVORS,89.32,1,Maison,85,4,697
30179AI9465,1  AV PIERRE MENDES FRANCE,121.06,1,Appartement,120,5,706
30334AY6253,3  PLAN SAINT ETIENNE,28.31,1,Appartement,26,1,684
30334AY61219,19  PL AUX HERBES,139.99,1,Appartement,159,3,684
30334BC25130,1  RUE DES CEDRES,37.6,2,Appartement,38,2,684
30334AX5405,2  AV MARECHAL FOCH,78.18,1,Appartement,70,3,684
30334AY7554,9  AV JEAN JAURES,64.24,2,Appartement,66,3,684
3028BW5011,1455  CHE DE LAGARAUD,85.99,1,Maison,87,4,703
30221AH133225,5  RUE DU 8 MAI 1945,43.91,2,Appartement,41,2,707
30217AE1011,26  AV DE MALAUCENE,81.65,1,Appartement,82,4,693
307CD2422,145  QUAI DE BILINA,39.5,1,Appartement,39,2,708
307CD24235,145  QUAI DE BILINA,39.28,1,Appartement,39,2,708
30203B2871,5081   LES CALLADES,100.45,1,Appartement,30,1,709
30171AD8319,6  PL DU MARCHE,60.54,3,Appartement,54,3,710
307BK8112,613  CHE DE CITE STE MARIE,138.95,1,Maison,133,4,708
3037AE962,6  RUE EMILE ZOLA,14,3,Appartement,46,2,711
30253AB1643,5040   L EGLISE,53.94,3,Appartement,52,3,712
307CA187,21  BD VICTOR HUGO,53.2,1,Appartement,54,2,708
3037AD19715,63  RUE DE LA REPUBLIQUE,162.12,3,Appartement,110,5,711
30132AT23816,5  RUE ANATOLE FRANCE,93.83,9,Appartement,92,3,713
307CB32524,28  RUE D AVEJAN,175.18,1,Appartement,175,4,708
3010AN7933,164  CHE DE LA POUSARENCO,33.84,1,Appartement,32,2,714
3010AH60129,5  PL DU 8 MAI 1945,62.01,1,Appartement,62,3,714
30132AS1748,7  BD TALABOT,71.83,1,Appartement,38,1,713
307BO24,1  BD CHARLES GOUNOD,70.9,1,Appartement,70,4,708
31555836AV176115,53  RTE DE REVEL,18.38,1,Appartement,19,1,715
31555830AN23329,10  BD PIERRE CURIE,60.16,1,Appartement,65,3,715
31555826AD14311,2  RUE DES LOIS,68.06,2,Appartement,85,3,715
31555836AD251212,230  AV DE CASTRES,59.36,1,Appartement,60,3,715
31555834AB1419,5  AV DU COMMANDANT TAILLANDIER,45.58,1,Appartement,46,2,715
31116AT12828,9  RUE DES VIGNES,42.31,2,Appartement,42,2,716
31555810AB6222,47  RUE DU CHANT DU MERLE,41,1,Appartement,41,2,715
31555817AB17622,15  AV DE LA GARONNETTE,67.49,1,Appartement,67,3,715
31116BA2604,31  RUE MAGRESSOLLES,43.01,1,Appartement,45,2,716
31555815AB4536,12  RUE ESCOUSSIERES MONTGAILLARD,15.27,1,Appartement,19,1,715
31555831AZ397807,3  RUE DES BOUQUETINS,63.23,1,Appartement,63,3,715
31555814AC4922,15  BD MONPLAISIR,68.87,2,Appartement,64,3,715
31555830AH1110,24  RUE SARAH BERNHARDT,41.93,1,Appartement,44,2,715
31186AB29040,6 B RUE DES VIOLETTES,64.6,1,Appartement,64,3,717
31555823AC3806,13  RUE SAINT HENRI,69.69,1,Appartement,69,2,715
3144BX44434,2  RUE EDMOND ROSTAND,31.49,1,Appartement,32,1,718
31555836BE11110,3  CHE DE LIMAYRAC,50.57,2,Appartement,50,2,715
31555817AB162729,8  AV MAURICE HAURIOU,66.51,2,Appartement,65,3,715
31555833AD25921,9  RUE PAUL ESTIVAL,42.56,1,Appartement,42,2,715
31555810AB559209,66  RUE LOUIS VITET,93.43,1,Appartement,90,3,715
31555836AI165536,1  RUE PONS CAPDENIER,24.01,1,Appartement,24,1,715
31555815AC4325,3  ALL FORAIN F VERDIER,118.19,2,Appartement,115,5,715
31555823AB38013,8  BD D'ARCOLE,41.92,1,Appartement,42,1,715
