id_commune,nom,dep
2972,VILLENEUVE-LE-ROI,94
2973,NOISEAU,94
2974,SANTENY,94
2975,ORMESSON-SUR-MARNE,94
2976,MAROLLES-EN-BRIE,94
2977,NOGENT-SUR-MARNE,94
2978,VINCENNES,94
2979,BRY-SUR-MARNE,94
2980,SAINT-MANDE,94
2981,FONTENAY-SOUS-BOIS,94
2982,LE PERREUX-SUR-MARNE,94
2983,CHAMPIGNY-SUR-MARNE,94
2984,PONTOISE,95
2985,MENUCOURT,95
2986,ERAGNY-SUR-OISE,95
2987,ST OUEN L AUMONE,95
2988,NOINTEL,95
2989,AUVERS-SUR-OISE,95
2990,L'ISLE-ADAM,95
2991,CERGY,95
2992,PIERRELAYE,95
2993,JOUY-LE-MOUTIER,95
2994,OSNY,95
2995,BEAUMONT-SUR-OISE,95
2996,MERIEL,95
2997,MERY-SUR-OISE,95
2998,PARMAIN,95
2999,CORMEILLES-EN-VEXIN,95
3000,COURDIMANCHE,95
3001,MAGNY-EN-VEXIN,95
3002,VAUREAL,95
3003,CHAMPAGNE SUR-OISE,95
3004,CHARS,95
3005,ENNERY,95
3006,PERSAN,95
3007,BOISSY-L'AILLERIE,95
3008,MARINES,95
3009,VILLIERS-ADAM,95
3010,VALMONDOIS,95
3011,LA ROCHE-GUYON,95
3012,GENAINVILLE,95
3013,BRUYERES-SUR-OISE,95
3014,LABBEVILLE,95
3015,VETHEUIL,95
3016,GOUSSAINVILLE,95
3017,BELLOY-EN-FRANCE,95
3018,GONESSE,95
3019,DOMONT,95
3020,ARNOUVILLE,95
3021,ROISSY-EN-FRANCE,95
3022,SAINT-BRICE-SOUS-FORET,95
3023,GARGES-LES-GONESSE,95
3024,ECOUEN,95
3025,LE THILLAY,95
3026,SARCELLES,95
3027,MONTSOULT,95
3028,SAINT-WITZ,95
3029,EZANVILLE,95
3030,BOUFFEMONT,95
3031,MAFFLIERS,95
3032,BAILLET-EN-FRANCE,95
3033,LOUVRES,95
3034,FOSSES,95
3035,VILLIERS-LE-BEL,95
3036,LUZARCHES,95
3037,VILLERON,95
3038,VEMARS,95
3039,VIARMES,95
3040,BONNEUIL-EN-FRANCE,95
3041,SURVILLIERS,95
3042,MOISSELLES,95
3043,ASNIERES-SUR-OISE,95
3044,PUISEUX-EN-FRANCE,95
3045,FONTENAY-EN-PARISIS,95
3046,CHAUMONTEL,95
3047,SEUGY,95
3048,MONTMORENCY,95
3049,ERMONT,95
3050,EAUBONNE,95
3051,FRANCONVILLE LA GARENNE,95
3052,PLESSIS-BOUCHARD (LE),95
3053,FREPILLON,95
3054,TAVERNY,95
3055,ENGHIEN LES BAINS,95
3056,ST LEU LA FORET,95
3057,ST GRATIEN,95
3058,DEUIL LA BARRE,95
3059,BEAUCHAMP,95
3060,GROSLAY,95
3061,BESSANCOURT,95
3062,SAINT-PRIX,95
3063,MARGENCY,95
3064,SOISY SS MONTMORENCY,95
3065,MONTMAGNY,95
3066,MONTLIGNON,95
3067,ANDILLY,95
3068,SANNOIS,95
3069,HERBLAY-SUR-SEINE,95
3070,ARGENTEUIL,95
3071,MONTIGNY LES CORMEILLES,95
3072,BEZONS,95
3073,LA FRETTE-SUR-SEINE,95
3074,CORMEILLES-EN-PARISIS,95
3075,SAINT MARTIN,971
3076,SAINTE ANNE,972
3077,SCHOELCHER,972
3078,MARIN,972
3079,FORT DE FRANCE,972
3080,TROIS ILETS,972
3081,CASE PILOTE,972
3082,DUCOS,972
3083,LE LAMENTIN,972
3084,DIAMANT,972
3085,VAUCLIN,972
3086,SAINT JOSEPH,972
3087,SAINTE LUCE,972
3088,FRANCOIS,972
3089,ROBERT,972
3090,AJOUPA BOUILLON,972
3091,TRINITE,972
3092,GROS MORNE,972
3093,CAYENNE,973
3094,REMIRE MONTJOLY,973
3095,KOUROU,973
3096,MATOURY,973
3097,SAINT LAURENT DU MARONI,973
3098,SAINTE MARIE,974
3099,SAINT DENIS,974
3100,SAINT-PAUL,974
3101,SAINT-BENOIT,974
3102,SAINT-ANDRE,974
3103,LA POSSESSION,974
3104,SAINT PIERRE,974
3105,SAINT-LEU,974
3106,PARIS 03,75
3107,PARIS 01,75
3108,PARIS 08,75
3109,PARIS 06,75
3110,PARIS 07,75
3111,PARIS 05,75
3112,PARIS 10,75
3113,PARIS 09,75
3114,PARIS 11,75
3115,PARIS 12,75
3116,PARIS 13,75
3117,PARIS 14,75
3118,PARIS 15,75
3119,PARIS 16,75
3120,PARIS 17,75
3121,PARIS 18,75
3122,PARIS 20,75
3123,PARIS 19,75
3124,PARIS 04,75
3125,PARIS 02,75
